,full_name,name,symbol,Name_197,fuzz_socre1,fuzz_socre2
28067,Japan Retail Fund Investment Corp,Japan Retail,8953,JAPAN RETAIL FUND INVESTMENT,92,60
27124,Japan Securities Finance Co Ltd,Japan Securities Finance,8511,JAPAN SECURITIES FINANCE CO,93,94
25367,"The Japan Steel Works, Ltd.",The Japan Steel Works,5631,JAPAN STEEL WORKS LTD,91,81
26280,Japan Third Party Co Ltd,Japan Third Party,2488,JAPAN THIRD PARTY CO LTD,100,83
26702,Japan Tissue Engineering Co Ltd,Japan Tissue Engineering,7774,JAPAN TISSUE ENGINEERING CO,93,94
25288,Japan Tobacco Inc,Japan Tobacco,2914,JAPAN TOBACCO INC,100,87
17395,Japara Healthcare Ltd,Japara Healthcare,JHC,JAPARA HEALTHCARE LTD,100,89
26334,Jason Co Ltd,Jason,3080,JASON CO LTD,100,59
1649,Jayden Resources Inc,Jayden Resources,JDN,JAYDEN RESOURCES INC,100,89
4521,Jazz Pharmaceuticals PLC,Jazz Pharma,JAZZ,JAZZ PHARMACEUTICALS PLC,100,63
26316,JC Comsa Corp,JC Comsa,2876,JC COMSA CORP,100,76
27803,Jeans Mate Corp,Jeans Mate Corp,7448,JEANS MATE CORP,100,100
28735,Jeco Co Ltd,Jeco,7768,JECO CO LTD,100,53
3596,Jefferies Financial Group Inc,Jefferies Financial,JEF,JEFFERIES FINANCIAL GRP INC,96,83
27036,JEOL Ltd,JEOL Ltd,6951,JEOL LTD,100,100
7270,Jerash Holdings US Inc,Jerash,JRSH,JERASH HOLDINGS US INC,100,43
17825,Jervois Mining Ltd,Jervois Mining Ltd,JRV,JERVOIS MINING LTD,100,100
28409,Jesco Holdings Inc,Jesco,1434,JESCO HOLDINGS INC,100,43
2932,JetBlue Airways Corp,JetBlue,JBLU,JETBLUE AIRWAYS CORP,100,52
22411,Jete Power Holdings Ltd,Jete Power,8133,JETE POWER HOLDINGS LTD,100,61
14702,Jetpak Top Holding AB,Jetpak,JETPAK,JETPAK TOP HOLDING AB,100,44
4525,Jewett-Cameron Trading Company Ltd,Jewett-Cameron Trading,JCTCF,JEWETT-CAMERON TRADING LTD,87,92
25354,"JFE Holdings, Inc.","JFE Holdings, Inc.",5411,JFE HOLDINGS INC,100,100
20033,Jiangling Motors Corp Ltd,Jiangling Moto A,000550,JIANGLING MOTORS CORP LTD-A,96,74
22234,Jiangnan Group Ltd,Jiangnan Group Ltd,1366,JIANGNAN GROUP LTD,100,100
18424,Jiangsu Etern Co Ltd,Jiangsu Etern,600105,JIANGSU ETERN CO LTD-A,95,74
18643,Jiangsu Expressway Co Ltd,Jiangsu Expressway,600377,JIANGSU EXPRESSWAY CO LTD-A,96,80
19103,Jiangsu Hengli Hydraulic Co Ltd,Jiangsu Hengli Hydraulic,601100,JIANGSU HENGLI HYDRAULIC C-A,88,92
18571,Jiangsu Sainty Corp Ltd,Jiangsu Sainty,600287,JIANGSU SAINTY CORP LTD-A,96,72
18708,Jiangsu Yangnong Chemical Co Ltd,Jiangsu Yangnong Chemical,600486,JIANGSU YANGNONG CHEMICAL -A,85,96
18948,Jiangsu Zongyi Co Ltd,Jiangsu Zongyi,600770,JIANGSU ZONGYI CO LTD-A,95,76
22721,Jiangxi Bank Co Ltd,Jiangxi Bank,1916,JIANGXI BANK CO LTD-H,95,73
18556,Jiangxi Ganyue Expressway Co Ltd,Jiangxi Ganyue Expressway,600269,JIANGXI GANYUE EXPRESSWAY -A,88,96
22435,Jiayuan International Group Ltd,Jiayuan Intl,2768,JIAYUAN INTERNATIONAL GROUP,93,62
28189,Jig-Saw Inc,Jig-Saw,3914,JIG-SAW INC,100,78
19168,Jihua Group Corp Ltd,Jihua Group,601718,JIHUA GROUP CORP LTD-A,95,67
19035,Jilin Yatai Group Co Ltd,Jilin Yatai,600881,JILIN YATAI GROUP CO LTD-A,96,59
27265,Jimoto Holdings Inc,Jimoto Holdings Inc,7161,JIMOTO HOLDINGS INC,100,100
18718,Jinxi Axle Co Ltd,Jinxi Axle,600495,JINXI AXLE CO LTD-A,94,69
22694,Jinxin Fertility Group Ltd,Jinxin Fertility Group,1951,JINXIN FERTILITY GROUP LIMITED,93,85
18494,Jinzhou Port Co Ltd A,Jinzhou Port A,600190,JINZHOU PORT CO LTD-A,100,80
19193,JiShi Media Co Ltd,JiShi Media,601929,JISHI MEDIA CO LTD-A,95,71
19946,Jiugui Liquor Co Ltd,Jiugui Liquor A,000799,JIUGUI LIQUOR CO LTD-A,95,81
28021,JK Holdings Co Ltd,JK Holdings Co Ltd,9896,JK HOLDINGS CO LTD,100,100
22805,JLogo Holdings Ltd,JLogo,8527,JLOGO HOLDINGS LTD,100,43
26208,Joban Kaihatsu Co Ltd,Joban Kaihatsu,1782,JOBAN KAIHATSU CO LTD,100,80
19147,Joeone Co Ltd,Joeone,601566,JOEONE CO LTD -A,93,57
16818,John Laing Group Plc,John Laing Group Plc,JLG,JOHN LAING GROUP PLC,100,100
17953,Johns Lyng Group Ltd,Johns Lyng,JLG,JOHNS LYNG GROUP LTD,100,67
2759,Johnson & Johnson,J&J,JNJ,JOHNSON & JOHNSON,100,33
21834,Johnson Electric Holdings Ltd,Johnson Electric,0179,JOHNSON ELECTRIC HOLDINGS,93,78
15830,Johnson Matthey PLC,Johnson Matthey,JMAT,JOHNSON MATTHEY PLC,100,88
4530,Johnson Outdoors Inc,Johnson Outdoors,JOUT,JOHNSON OUTDOORS INC-A,95,84
16431,Johnson Service Group Plc,Johnson Service,JSG,JOHNSON SERVICE GROUP PLC,100,75
10600,Jones Lang LaSalle Inc,Jones Lang LaSalle,JLL,JONES LANG LASALLE INC,100,90
27826,Joshin Denki Co Ltd,Joshin Denki Co Ltd,8173,JOSHIN DENKI CO LTD,100,100
22270,Joy City Property Ltd,Joy City Property Ltd,0207,JOY CITY PROPERTY LTD,100,100
17826,Joyce Corporation Ltd,Joyce Corporation Ltd,JYC,JOYCE CORPORATION LIMITED,91,91
25845,JP-Holdings Inc,JP-Holdings,2749,JP-HOLDINGS INC,100,85
72,JPMorgan Chase & Co DRC,JPMorgan Chase DRC,JPM,JPMORGAN CHASE & CO,89,91
2934,JPMorgan Chase & Co,JPMorgan,JPM,JPMORGAN CHASE & CO,100,64
10649,JP Morgan Chase & Co,JPMorgan,JPM,JPMORGAN CHASE & CO,97,64
16025,JPMorgan Indian Inv Trust,JPMorgan Indian,JII,JPMORGAN INDIAN INV TRUST,100,75
16145,JPMorgan Russian Securities,JPMorgan Russian,JRS,JPMORGAN RUSSIAN SECURITIES,100,74
27797,JSB Co Ltd,JSB Co,3480,JSB CO LTD,100,75
27079,JSP Corp,JSP Corp,7942,JSP CORP,100,100
25465,Jsr Cor,Jsr Cor,4185,JSR CORP,93,93
26275,JTec Corp,JTec,2479,JTEC CORP,100,62
25265,JTEKT Corp.,JTEKT Corp.,6473,JTEKT CORP,100,100
19892,JUNEYAO Airlines Co Ltd,JUNEYAO Airlines,603885,JUNEYAO AIRLINES CO LTD-A,96,78
14889,Jungfraubahn Holding AG,Jungfraubahn,JFN,JUNGFRAUBAHN HOLDING AG-REG,92,62
3367,Juniper Networks Inc,Juniper,JNPR,JUNIPER NETWORKS INC,100,52
17405,Jupiter Energy Ltd,Jupiter Energy,JPR,JUPITER ENERGY LTD,100,88
16114,Jupiter Fund Management Plc,Jupiter FM,JUP,JUPITER FUND MANAGEMENT,92,55
17268,Jupiter Mines Ltd,Jupiter Mines,JMS,JUPITER MINES LTD,100,87
16265,Jupiter US Smaller Companies PLC,Jupiter US Smaller Co,JUS,JUPITER US SMALLER COMPANIES,93,86
1002,Just Energy Group Inc,Just Energy,JE,JUST ENERGY GROUP INC,100,69
26430,Justplanning Inc,Justplanning,4287,JUSTPLANNING INC,100,86
26094,Justsystems Corp,Justsystems Corp,4686,JUSTSYSTEMS CORP,100,100
28032,Jutec Holdings Corp,Jutec,3157,JUTEC HOLDINGS CORP,100,42
11302,Juventus Football Club,Juventus,JUVE,JUVENTUS FOOTBALL CLUB SPA,92,47
25540,JVC Kenwood Corp,JVC Kenwood Corp,6632,JVCKENWOOD CORP,97,97
16482,JZ Capital Partners Ltd,JZ Capital,JZCP,JZ CAPITAL PARTNERS LTD,100,61
1652,K-Bro Linen Inc.,K-Bro Linen Inc.,KBL,K-BRO LINEN INC,100,100
5637,Kadant Inc,Kadant,KAI,KADANT INC,100,75
37948,Kadimastem Ltd,Kadimastem Ltd,KDST,KADIMASTEM LTD,100,100
25827,Kadoya Sesame Mills Inc,Kadoya Sesame Mills,2612,KADOYA SESAME MILLS INC,100,90
27098,Kaga Electronics Co Ltd,Kaga Electronics,8154,KAGA ELECTRONICS CO LTD,100,82
25437,Kagome Co Ltd,Kagome Co Ltd,2811,KAGOME CO LTD,100,100
21975,Kaisa Group Holdings Ltd,Kaisa Holdings,1638,KAISA GROUP HOLDINGS LTD,100,74
7248,Kaixin Auto Holdings,Kaixin Auto,KXIN,KAIXIN AUTO HOLDINGS,100,71
25214,Kajima Corp.,Kajima Corp.,1812,KAJIMA CORP,100,100
25475,Kaken Pharmaceutical Co Ltd,Kaken Pharmaceutical Co Ltd,4521,KAKEN PHARMACEUTICAL CO LTD,100,100
26246,Kakiyasu Honten Co Ltd,Kakiyasu Honten,2294,KAKIYASU HONTEN CO LTD,100,81
6659,Kala Pharmaceuticals Inc,Kala Pharma,KALA,KALA PHARMACEUTICALS INC,100,63
17231,Kalina Power Ltd,Kalina Power,KPO,KALINA POWER LTD,100,86
17249,Kalnorth Gold Mines Ltd,Kalnorth Gold Mines,KGM,KALNORTH GOLD MINES LTD,100,90
2027,Kalytera Therapeutics Inc,Kalytera Therapeutics,KLY,KALYTERA THERAPEUTICS INC,100,91
27186,Kamakura Shinsho Ltd,Kamakura Shinsho Ltd,6184,KAMAKURA SHINSHO LTD,100,100
14141,Kambi Group PLC,Kambi Group PLC,KAMBI,KAMBI GROUP PLC,100,100
25781,Kameda Seika Co Ltd,Kameda Seika Co Ltd,2220,KAMEDA SEIKA CO LTD,100,100
25638,Kamigumi Co Ltd,Kamigumi Co Ltd,9364,KAMIGUMI CO LTD,100,100
27994,Kanaden Corp,Kanaden Corp,8081,KANADEN CORP,100,100
27594,Kanamic Network Co Ltd,Kanamic Network,3939,KANAMIC NETWORK CO LTD,100,81
26926,Kanamoto Co Ltd,Kanamoto Co Ltd,9678,KANAMOTO CO LTD,100,100
26223,Kanda Tsushinki Co Ltd,Kanda Tsushinki,1992,KANDA TSUSHINKI CO LTD,100,81
25418,Kandenko Co Ltd,Kandenko Co Ltd,1942,KANDENKO CO LTD,100,100
4545,Kandi Technologies Group Inc,Kandi,KNDI,KANDI TECHNOLOGIES GROUP INC,100,30
25463,Kaneka Corp,Kaneka Corp,4118,KANEKA CORP,100,100
27467,Kaneko Seeds Co Ltd,Kaneko Seeds,1376,KANEKO SEEDS CO LTD,100,77
27510,Kanematsu Electronics Ltd,Kanematsu Electronics,8096,KANEMATSU ELECTRONICS LTD,100,91
28662,Kanematsu Engineering Co Ltd,Kanematsu Engineering,6402,KANEMATSU ENGINEERING CO LTD,100,86
25485,Kansai Paint Co Ltd,Kansai Paint Co Ltd,4613,KANSAI PAINT CO LTD,100,100
2940,Kansas City Southern,Kansas City Southern,KSU,KANSAS CITY SOUTHERN,100,100
26001,Kanto Denka Kogyo Co Ltd,Kanto Denka Kogyo,4047,KANTO DENKA KOGYO CO LTD,100,83
28372,Kaonvavi Inc,Kaonvavi,4435,KAONAVI INC,96,74
5279,KAR Auction Services Inc,KAR Auction Services,KAR,KAR AUCTION SERVICES INC,100,91
1255,Karnalyte Resources Inc.,Karnalyte Resources,KRN,KARNALYTE RESOURCES INC,100,90
13887,Karolinska Development AB ser. B,Karolinska Development B,KDEV,KAROLINSKA DEVELOPMENT-B,87,100
6577,Karyopharm Therapeutics Inc,Karyopharm,KPTI,KARYOPHARM THERAPEUTICS INC,100,54
27256,Kasai Kogyo Co Ltd,Kasai Kogyo Co Ltd,7256,KASAI KOGYO CO LTD,100,100
17415,Kasbah Resources Ltd,Kasbah Resources,KAS,KASBAH RESOURCES LTD,100,89
22737,Kasen International Holdings Ltd,Kasen Intl,0496,KASEN INTERNATIONAL HOLDINGS,93,53
28355,Kasumigaseki Capital Co Ltd,Kasumigaseki Capital,3498,KASUMIGASEKI CAPITAL CO LTD,100,85
25866,Katakura Industries Co Ltd,Katakura Industries,3001,KATAKURA INDUSTRIES CO LTD,100,84
17203,Kathmandu Holdings Ltd,Kathmandu,KMD,KATHMANDU HOLDINGS LTD,100,58
27175,Kato Sangyo Co Ltd,Kato Sangyo Co Ltd,9869,KATO SANGYO CO LTD,100,100
27730,Kato Works Co Ltd,Kato Works Co Ltd,6390,KATO WORKS CO LTD,100,100
27503,Kawai Musical Instruments Manufacturing Co Ltd,Kawai Musical Instruments,7952,KAWAI MUSICAL INSTRUMENTS MF,76,94
28595,Kawakin Holdings Co Ltd,Kawakin,5614,KAWAKIN HOLDINGS CO LTD,100,47
28510,Kawamoto Corp,Kawamoto,3604,KAWAMOTO CORP,100,76
28457,Kawanishi Holdings Inc,Kawanishi,2689,KAWANISHI HOLDINGS INC,100,58
28481,Kawasaki & Co Ltd,Kawasaki &,3045,KAWASAKI & CO LTD,100,70
25188,"Kawasaki Heavy Industries, Ltd.",Kawasaki Heavy Industries,7012,KAWASAKI HEAVY INDUSTRIES,93,100
25311,"Kawasaki Kisen Kaisha, Ltd.",Kawasaki Kisen Kaisha,9107,KAWASAKI KISEN KAISHA LTD,100,91
28730,Kawasumi Laboratories Inc,Kawasumi Laboratories,7703,KAWASUMI LABORATORIES INC,100,91
28182,Kayac Inc,Kayac,3904,KAYAC INC,100,71
15864,KAZ Minerals PLC,KAZ Minerals PLC,KAZ,KAZ MINERALS PLC,100,100
17840,Kazakhstan Potash Corp Ltd,Kazakhstan Potash Corp Ltd,KPC,KAZAKHSTAN POTASH CORP LTD,100,100
4698,Kazia Therapeutics Ltd ADR,Kazia Therapeutics ADR,KZIA,KAZIA THERAPEUTICS LTD,92,82
5327,KB Financial Group Inc,KB Financial,KB,KB FINANCIAL GROUP INC-ADR,92,63
2935,KB Home,KB Home,KBH,KB HOME,100,100
7418,KBL Merger Corp IV,KBL Merger IV,KBLM,KBL MERGER CORP IV,100,84
16175,Kcom Group Plc,Kcom Group,KCOM,KCOM GROUP PLC,100,83
4550,Kearny Financial Corp,Kearny Financial,KRNY,KEARNY FINANCIAL CORP/MD,93,80
18724,Keda Clean Energy Co Ltd,Keda Clean Energy,600499,KEDA CLEAN ENERGY CO LTD-A,96,79
19075,Keda Group Co Ltd,Keda Group,600986,KEDA GROUP CO LTD -A,94,69
16628,KEFI Minerals PLC,KEFI Minerals,KEFI,KEFI MINERALS PLC,100,87
28798,Keifuku Electric Railroad Co Ltd,Keifuku Electric Railroad,9049,KEIFUKU ELECTRIC RAILROAD CO,93,94
25568,Keihin Corp,Keihin Corp,7251,KEIHIN CORP,100,100
25629,Keikyu Corp,Keikyu Corp,9006,KEIKYU CORP,100,100
25267,Keio Corp.,Keio Corp.,9008,KEIO CORP,100,100
25272,"Keisei Electric Railway Co., Ltd.",Keisei Electric Railway,9009,KEISEI ELECTRIC RAILWAY CO,93,94
15951,Keller Group PLC,Keller,KLR,KELLER GROUP PLC,100,55
4535,Kelly Services A Inc,Kelly Services A,KELYA,KELLY SERVICES INC -A,100,89
1654,Kelt Exploration Ltd.,Kelt Exploration,KEL,KELT EXPLORATION LTD,100,89
28080,Kenedix Office Investment Corp,Kenedix Office,8972,KENEDIX OFFICE INVESTMENT CO,97,67
25862,Kenko Mayonnaise Co Ltd,Kenko Mayonnaise,2915,KENKO MAYONNAISE CO LTD,100,82
11081,Kenmare Resources PLC,Kenmare Resources,KMR,KENMARE RESOURCES PLC,100,89
7646,Kennametal Inc,Kennametal,KMT,KENNAMETAL INC,100,83
5213,Kennedy-Wilson Holdings Inc,Kennedy-Wilson,KW,KENNEDY - WILSON HOLDINGS INC.,100,68
37963,Kenon Holdings Ltd,Kenon Holdings,KEN,KENON HOLDINGS LTD,100,88
4538,Kentucky First Federal Bancorp,Kentucky First Federal,KFFB,KENTUCKY FIRST FEDERAL BANCO,97,88
16769,Keras Resources PLC,Keras Resources,KRS,KERAS RESOURCES PLC,100,88
12064,Kernel Holding SA,Kernel Holding SA,KER,KERNEL HOLDING SA,100,100
22055,Kerry Logistics Network Ltd,Kerry Logistics Network,0636,KERRY LOGISTICS NETWORK LTD,100,92
21790,Kerry Properties Ltd,Kerry Properties,0683,KERRY PROPERTIES LTD.,100,89
3745,Keurig Dr Pepper Inc,Keurig Dr Pepper,KDP,KEURIG DR PEPPER INC,100,89
25435,Kewpie Corp,Kewpie Corp,2809,KEWPIE CORP,100,100
25823,Key Coffee Inc,Key Coffee Inc,2594,KEY COFFEE INC,100,100
3550,KeyCorp,KeyCorp,KEY,KEYCORP,100,100
4871,Keysight Technologies Inc,Keysight Technologies,KEYS,KEYSIGHT TECHNOLOGIES INC,100,91
28523,Keyware Solutions Inc,Keyware Solutions,3799,KEYWARE SOLUTIONS INC.,100,89
28502,KFC Ltd,KFC,3420,KFC LTD,100,60
4540,Kforce Inc,Kforce,KFRC,KFORCE INC,100,75
26265,KG Intelligence Co Ltd,KG Intelligence,2408,KG INTELLIGENCE CO LTD,100,81
27217,KH Neochem Co Ltd,KH Neochem,4189,KH NEOCHEM CO LTD,100,74
2201,Khiron Life Sciences Corp,Khiron Life Sciences,KHRN,KHIRON LIFE SCIENCES CORP,100,89
17828,Kidman Resources Ltd,Kidman Resources Ltd,KDR,KIDMAN RESOURCES LTD,100,100
15912,Kier Group PLC,Kier Group,KIE,KIER GROUP PLC,100,83
25273,Kikkoman Corp.,Kikkoman Corp.,2801,KIKKOMAN CORP,100,100
26380,Kikuchi Seisakusho Co Ltd,Kikuchi Seisakusho,3444,KIKUCHI SEISAKUSHO,84,100
1251,Kilo Goldmines Ltd,Kilo Goldmines,KGL,KILO GOLDMINES LTD,100,88
6284,Kilroy Realty Corp,Kilroy,KRC,KILROY REALTY CORP,100,50
4534,Kimball International Inc,Kimball,KBAL,KIMBALL INTERNATIONAL-B,92,47
2691,Kimberly - Clark De Mexico A,Kimberly - Clark A,KIMBERA,KIMBERLY-CLARK DE MEXICO-A,100,76
27302,Kimoto Co Ltd,Kimoto Co Ltd,7908,KIMOTO CO LTD,100,100
27727,Kimura Chemical Plants Co Ltd,Kimura Chemical Plants,6378,KIMURA CHEMICAL PLANTS CO,93,94
17918,Kina Securities Ltd,Kina Securities Ltd,KSL,KINA SECURITIES LTD,100,100
1908,Kinaxis Inc,Kinaxis Inc,KXS,KINAXIS INC,100,100
25419,Kinden Corp,Kinden Corp,1944,KINDEN CORP,100,100
4823,Kinder Morgan Inc,Kinder Morgan,KMI,KINDER MORGAN INC,100,87
17834,Kinetiko Energy Ltd,Kinetiko Energy Ltd,KKO,KINETIKO ENERGY LTD,100,100
17832,King Island Scheelite Ltd,King Island Scheelite Ltd,KIS,KING ISLAND SCHEELITE LTD,100,100
27506,King Jim Co Ltd,King Jim Co Ltd,7962,KING JIM CO LTD,100,100
21748,Kingboard Holdings Ltd,Kingboard Chem,0148,KINGBOARD HOLDINGS LTD,100,61
19918,Kingclean Electric Co Ltd,Kingclean Electric,603355,KINGCLEAN ELECTRIC CO LTD-A,96,80
15812,Kingfisher PLC,Kingfisher,KGF,KINGFISHER PLC,100,83
10433,Kingsgate Consolidated Ltd,Kingsgate Consolidated,KCN,KINGSGATE CONSOLIDATED LTD,100,92
16894,Kingsgate Consolidated Ltd.,Kingsgate Consolidated,KCN,KINGSGATE CONSOLIDATED LTD,100,92
22012,Kingsoft Corp Ltd,Kingsoft Corp Ltd,3888,KINGSOFT CORP LTD,100,100
17136,Kingsrose Mining Ltd,Kingsrose Mining,KRM,KINGSROSE MINING LTD,100,89
5149,Kingsway Financial Services Inc,Kingsway Financial,KFS,KINGSWAY FINANCIAL SERVICES,93,80
27247,Kinki Sharyo Co Ltd,Kinki Sharyo Co Ltd,7122,KINKI SHARYO CO LTD,100,100
3424,Kinross Gold Corp,Kinross Gold,KGC,KINROSS GOLD CORP,100,83
6851,Kinsale Capital Group Inc,Kinsale Capital,KNSL,KINSALE CAPITAL GROUP INC,100,75
2203,Kintavar Exploration Inc,Kintavar Exploration,KTR,KINTAVAR EXPLORATION INC,100,91
27150,Kintetsu World Express Inc,Kintetsu World Express,9375,KINTETSU WORLD EXPRESS INC,100,92
17836,Kip McGrath Education Centres Ltd,Kip McGrath Education,KME,KIP MCGRATH EDUCATION CENTRE,92,86
22386,Kirin Group Holdings Ltd,Kirin Group,8109,KIRIN GROUP HOLDINGS LTD,100,63
25258,"Kirin Holdings Co., Ltd.",Kirin Holdings,2503,KIRIN HOLDINGS CO LTD,100,80
1570,Kirkland Lake Gold Ltd,Kirkland Lake Gold,KL,KIRKLAND LAKE GOLD LTD,100,90
4543,Kirklands Inc,Kirklands,KIRK,KIRKLAND'S INC,96,78
26062,Kissei Pharmaceutical Co Ltd,Kissei Pharmaceutical,4547,KISSEI PHARMACEUTICAL CO LTD,100,86
25694,Kitano Construction Corp,Kitano Construction Corp,1866,KITANO CONSTRUCTION CORP,100,100
5300,Kite Realty Group Trust,Kite Realty,KRG,KITE REALTY GROUP TRUST,100,65
26291,Kitoku Shinryo Co Ltd,Kitoku Shinryo,2700,KITOKU SHINRYO CO LTD,100,80
27010,Kitz Corp,Kitz Corp,6498,KITZ CORP,100,100
8002,KLA-Tencor Corp,KLA-Tencor,KLAC,KLA-TENCOR CORP,100,80
25967,KLab Inc,KLab Inc,3656,KLAB INC,100,100
14199,Klaria Pharma Holding AB,Klaria Pharma Holding AB,KLAR,KLARIA PHARMA HOLDING AB,100,100
15331,Klingelnberg AG,Klingelnberg,KLIN,KLINGELNBERG AG,100,89
7288,KLX Energy Services Holdings Inc,KLX Energy,KLXE,KLX ENERGY SERVICES HOLDING,92,54
17714,Kneomedia Ltd,Kneomedia,KNM,KNEOMEDIA LTD,100,82
1910,Knight Therapeutics Inc,Knight Therapeutics Inc,GUD,KNIGHT THERAPEUTICS INC,100,100
10811,Knorr-Bremse AG,Knorr-Bremse,KBX,KNORR-BREMSE AG,100,89
28260,KnowledgeSuite Inc,KnowledgeSuite,3999,KNOWLEDGESUITE INC,100,88
7672,Knowles Cor,Knowles Cor,KN,KNOWLES CORP,96,96
28414,Koatsu Kogyo Co Ltd,Koatsu Kogyo,1743,KOATSU KOGYO CO LTD,100,77
26145,Kobayashi Pharmaceutical Co Ltd,Kobayashi Pharmaceutical,4967,KOBAYASHI PHARMACEUTICAL CO,93,94
25873,Kobe Bussan Co Ltd,Kobe Bussan Co Ltd,3038,KOBE BUSSAN CO LTD,100,100
27913,Kobe Electric Railway Co Ltd,Kobe Electric Railway,9046,KOBE ELECTRIC RAILWAY CO LTD,100,86
25350,"Kobe Steel, Ltd.",Kobe Steel,5406,KOBE STEEL LTD,100,83
28538,Kodama Chemical Industry Co Ltd,Kodama Chemical Industry,4222,KODAMA CHEMICAL INDUSTRY CO,93,94
17930,Kogan.com Ltd,Kogan.com,KGN,KOGAN.COM LTD,100,82
17298,Kogi Iron Ltd,Kogi Iron,KFE,KOGI IRON LTD,100,82
3073,Kohls Corp,Kohls Corp,KSS,KOHL'S CORP,95,95
27056,Kohnan Shoji Co Ltd,Kohnan Shoji Co Ltd,7516,KOHNAN SHOJI CO LTD,100,100
26243,Koikeya Inc,Koikeya,2226,KOIKE-YA INC,96,74
27811,Kojima Co Ltd,Kojima Co Ltd,7513,KOJIMA CO LTD,100,100
26558,Koken Boring Machine Co Ltd,Koken Boring Machine,6297,KOKEN BORING MACHINE CO LTD,100,85
26954,Kokuyo Co Ltd,Kokuyo Co Ltd,7984,KOKUYO CO LTD,100,100
27334,Komaihaltec Inc,Komaihaltec Inc,5915,KOMAIHALTEC INC,100,100
26938,Komeda Holdings Co Ltd,Komeda,3543,KOMEDA HOLDINGS CO LTD,100,43
28461,Komehyo Co Ltd,Komehyo,2780,KOMEHYO CO LTD,100,67
27107,Komeri Co Ltd,Komeri Co Ltd,8218,KOMERI CO LTD,100,100
26996,Komori Corp,Komori Corp,6349,KOMORI CORP,100,100
27807,Konaka Co Ltd,Konaka Co Ltd,7494,KONAKA CO LTD,100,100
22271,Kong Sun Holdings Ltd,Kong Sun Holdings Ltd,0295,KONG SUN HOLDINGS LTD,100,100
11834,Kongsberg Automotive Holding ASA,Kongsberg Automotive,KOA,KONGSBERG AUTOMOTIVE ASA,86,91
11821,Kongsberg Gruppen ASA,Kongsberg,KOG,KONGSBERG GRUPPEN ASA,100,60
25279,"Konica Minolta, Inc.","Konica Minolta, Inc.",4902,KONICA MINOLTA INC,100,100
11670,Koninklijke Philips NV,Philips,PHG,KONINKLIJKE PHILIPS NVR- NY,92,42
26142,Konishi Co Ltd,Konishi Co Ltd,4956,KONISHI CO LTD,100,100
19530,Konka Group Co Ltd,Konka A,000016,KONKA GROUP CO LTD-A,95,52
27142,Konoike Transport Co Ltd,Konoike Transport,9025,KONOIKE TRANSPORT CO LTD,100,83
28530,Konoshima Chemical Co Ltd,Konoshima Chemical,4026,KONOSHIMA CHEMICAL CO LTD,100,84
7824,Kontoor Brands Inc,Kontoor Brands,KTB,KONTOOR BRANDS INC,100,88
22778,Koolearn Technology Holding Limited,Koolearn Technology Holding,1797,KOOLEARN TECHNOLOGY HOLDING,87,100
1256,Kootenay Silver Inc,Kootenay Silver,KTN,KOOTENAY SILVER INC,100,88
5384,Koppers Holdings Inc,Koppers,KOP,KOPPERS HOLDINGS INC,100,52
17838,Korab Resources Ltd,Korab Resources Ltd,KOR,KORAB RESOURCES LTD,100,100
5280,Korn/Ferry International,Korn/Ferry,KFY,KORN FERRY,59,100
7150,Kornit Digital Ltd,Kornit Digital Ltd,KRNT,KORNIT DIGITAL LTD,100,100
26880,Koryojyuhan Co Ltd,Koryojyuhan,3495,KORYOJYUHAN CO LTD,100,76
27490,Kosaido Co Ltd,Kosaido Co Ltd,7868,KOSAIDO CO LTD,100,100
27444,Kosei Securities Co Ltd,Kosei Securities,8617,KOSEI SECURITIES CO LTD,100,82
27214,Koshidaka Holdings Co Ltd,Koshidaka,2157,KOSHIDAKA HOLDINGS CO LTD,100,53
5480,Kosmos Energy Ltd,Kosmos Energy,KOS,KOSMOS ENERGY LTD,100,87
25782,Kotobuki Spirits Co Ltd,Kotobuki Spirits,2222,KOTOBUKI SPIRITS CO LTD,100,82
26872,KOWA CO LTD,KOWA CO,7807,KOWA CO LTD,100,78
21879,Kowloon Development Co Ltd,Kowloon Develop,0034,KOWLOON DEVELOPMENT CO LTD,100,73
28748,Koyosha Inc,Koyosha,7946,KOYOSHA INC,100,78
26477,Kozo Keikaku Engineering Inc,Kozo Keikaku Engineering,4748,KOZO KEIKAKU ENGINEERING INC,100,92
1656,KP Tissue Inc,KP Tissue Inc,KPT,KP TISSUE INC,100,100
18675,KPC Pharmaceuticals Inc,KPC Pharm,600422,KPC PHARMACEUTICALS INC-A,96,53
2136,Kraken Robotics Inc,Kraken Robotics,PNG,KRAKEN ROBOTICS INC,100,88
5150,Kraton Corp,Kraton,KRA,KRATON CORP,100,71
4552,Kratos Defense & Security Solutions,Kratos Defense&Security,KTOS,KRATOS DEFENSE & SECURITY,82,100
5385,Kronos Worldwide Inc,Kronos Worldwide,KRO,KRONOS WORLDWIDE INC,100,89
26965,Krosaki Harima Corp,Krosaki Harima Corp,5352,KROSAKI HARIMA CORP,100,100
26809,KSK Co Ltd,KSK,9687,KSK CO LTD,100,46
26325,Ktk Inc,Ktk,3035,KTK INC,100,60
22230,Kuangchi Science Ltd,Kuangchi Science Ltd,0439,KUANGCHI SCIENCE LTD,100,100
