Unnamed: 0,Code,ISIN,CUSIP,Sector,Industry,GicSector,GicGroup,GicIndustry,GicSubIndustry
0,LKCO,VGG569811067,G56981106,Communication Services,Internet Content & Information,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services
0,LKFN,US5116561003,511656100,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,LKNCY,US54951L1098,,Consumer Cyclical,Restaurants,,,,
0,LKQ,US5018892084,501889208,Consumer Cyclical,Auto Parts,Consumer Discretionary,Retailing,Distributors,Distributors
0,LL,US55003T1079,55003Q103,Consumer Cyclical,Home Improvement Retail,Consumer Discretionary,Retailing,Specialty Retail,Home Improvement Retail
0,LLL,MHY460022038,,Consumer Cyclical,Apparel Manufacturing,,,,
0,LLNW,US53261M1045,53261M104,Technology,Software-Infrastructure,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure
0,LLY,US5324571083,532457108,Healthcare,Drug Manufacturers-General,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,LMAT,US5255582018,525558201,Healthcare,Medical Instruments & Supplies,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
0,LMB,US53263P1057,53263P105,Industrials,Engineering & Construction,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
0,LMFA,US5020744042,502074107,Financial Services,Credit Services,Financials,Diversified Financials,Diversified Financial Services,Specialized Finance
0,LMNR,US5327461043,532746104,Consumer Defensive,Farm Products,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Agricultural Products
0,LMST,US53262L1052,53262L105,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,LMT,US5398301094,539830109,Industrials,Aerospace & Defense,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
0,LMT,US5398301094,539830109,Industrials,Aerospace & Defense,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
0,LNC,US5341871094,534187109,Financial Services,Insurance-Life,Financials,Insurance,Insurance,Life & Health Insurance
0,LNDC,US5147661046,514766104,Consumer Defensive,Packaged Foods,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats
0,LNT,US0188021085,018802108,Utilities,Utilities-Regulated Electric,Utilities,Utilities,Electric Utilities,Electric Utilities
0,LNTH,US5165441032,516544103,Healthcare,Diagnostics & Research,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies
0,LOAN,US5628031065,233729102,Real Estate,REIT-Mortgage,Financials,Diversified Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
0,LOB,US53803X1054,53803X105,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,LOCO,US2686031079,268603107,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants
0,LOGC,US54142F1021,54142F102,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,LOGI,CH0025751329,541419107,Technology,Computer Hardware,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
0,LOGI,CH0025751329,541419107,Technology,Computer Hardware,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
0,LOGI,CH0025751329,541419107,Technology,Computer Hardware,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
0,LOMA,US54150E1047,54150E104,Basic Materials,Building Materials,Materials,Materials,Construction Materials,Construction Materials
0,LOOP,US5435181046,543518104,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Commodity Chemicals
0,LOV,US8465171002,846517100,Communication Services,Internet Content & Information,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services
0,LOVE,US54738L1098,54738L109,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Home Furnishings
0,LOW,US5486611073,548661107,Consumer Cyclical,Home Improvement Retail,Consumer Discretionary,Retailing,Specialty Retail,Home Improvement Retail
0,LPCN,US53630X1046,53630X104,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,LPG,MHY2106R1100,258233108,Energy,Oil & Gas Midstream,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
0,LPI,US5168062058,516806106,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,LPL,US50186V1026,50186V102,Technology,Consumer Electronics,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Components
0,LPLA,US50212V1008,50212V100,Financial Services,Capital Markets,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage
0,LPSN,US5381461012,538146101,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,LPTH,US5322578056,532257102,Technology,Electronic Components,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
0,LPTX,US52187K1016,52187K101,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,LPX,US5463471053,546347105,Industrials,Building Products & Equipment,Materials,Materials,Paper & Forest Products,Forest Products
0,LQDA,US53635D2027,53635D202,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,LQDT,US53635B1070,53635B107,Consumer Cyclical,Internet Retail,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
0,LRCX,US5128071082,512807108,Technology,Semiconductor Equipment & Materials,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
0,LRN,US86333M1080,48273U102,Consumer Defensive,Education & Training Services,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services
0,LSBK,US5107001076,510700107,Financial Services,Banks-Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
0,LSCC,US5184151042,518415104,Technology,Semiconductors,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors
0,LSI,US53223X1072,53223X107,Real Estate,REIT-Industrial,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
0,LSPD,CA53229C1077,,Technology,Software-Application,Information Technology,Software & Services,Software,Systems Software
0,LSTR,US5150981018,515098101,Industrials,Integrated Freight & Logistics,Industrials,Transportation,Road & Rail,Trucking
0,LTC,US5021751020,502175102,Real Estate,REIT-Healthcare Facilities,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
0,LTH,US53190C1027,,Consumer Cyclical,Leisure,,,,
0,LTHM,US53814L1089,53814L108,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Specialty Chemicals
0,LTRX,US5165482036,516548104,Technology,Communication Equipment,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment
0,LULU,US5500211090,550021109,Consumer Cyclical,Apparel Retail,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
0,LUNA,US5503511009,550351100,Technology,Scientific & Technical Instruments,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
0,LUV,US8447411088,844741108,Industrials,Airlines,Industrials,Transportation,Airlines,Airlines
0,LUV,US8447411088,844741108,Industrials,Airlines,Industrials,Transportation,Airlines,Airlines
0,LVS,US5178341070,517834107,Consumer Cyclical,Resorts & Casinos,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Casinos & Gaming
0,LW,US5132721045,513272104,Consumer Defensive,Packaged Foods,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats
0,LWAY,US5319141090,531914109,Consumer Defensive,Packaged Foods,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats
0,LWLG,US5322751042,532275104,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Specialty Chemicals
0,LX,US5288771034,528877103,Financial Services,Credit Services,Financials,Diversified Financials,Consumer Finance,Consumer Finance
0,LXFR,GB00BNK03D49,550678106,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Machinery,Industrial Machinery
0,LXP,US5290431015,529039109,Real Estate,REIT-Industrial,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
0,LXRX,US5288723027,528872104,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,LXU,US5021601043,502160104,Basic Materials,Chemicals,Materials,Materials,Chemicals,Diversified Chemicals
0,LYB,NL0009434992,N53745100,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Commodity Chemicals
0,LYFT,US55087P1049,55087P104,Technology,Software-Application,Industrials,Transportation,Road & Rail,Specialized Consumer Services
0,LYL,KYG283651076,G28365107,Communication Services,Internet Content & Information,Financials,Diversified Financials,Consumer Finance,Consumer Finance
0,LYTS,US50216C1080,50216C108,Technology,Electronic Components,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment
0,LYV,US5380341090,14985W109,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment
0,LZB,US5053361078,505336107,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Home Furnishings
0,M,US55616P1049,31410H101,Consumer Cyclical,Department Stores,Consumer Discretionary,Retailing,Multiline Retail,Department Stores
0,M,US55616P1049,31410H101,Consumer Cyclical,Department Stores,Consumer Discretionary,Retailing,Multiline Retail,Department Stores
0,MA,US57636Q1040,57636Q104,Financial Services,Credit Services,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services
0,MAC,US5543821012,554382101,Real Estate,REIT-Retail,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
0,MACK,US5903282094,590328100,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,MAG,CA55903Q1046,55903Q104,Basic Materials,Silver,Materials,Materials,Metals & Mining,Silver
0,MAIN,US56035L1044,56035L104,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
0,MAN,US56418H1005,56418H100,Industrials,Staffing & Employment Services,Industrials,Commercial & Professional Services,Professional Services,Human Resource & Employment Services
0,MANH,US5627501092,562750109,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,MANT,US5645631046,564563104,Technology,Software-Application,Information Technology,Software & Services,IT Services,IT Consulting & Other Services
0,MANU,KYG5784H1065,G5784H106,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment
0,MAPS,US92971A1097,565105103,Technology,Software-Application,,,,
0,MAR,US5719032022,571900109,Consumer Cyclical,Lodging,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
0,MAR,US5719032022,571900109,Consumer Cyclical,Lodging,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
0,MARA,US5657881067,030101109,Financial Services,Capital Markets,Information Technology,Software & Services,IT Services,Research & Consulting Services
0,MARK,US75955K1025,40431N104,Technology,Software-Infrastructure,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
0,MARPS,US5684231070,568423107,Energy,Oil & Gas Midstream,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,MAS,US5745991068,574599106,Industrials,Building Products & Equipment,Industrials,Capital Goods,Building Products,Building Products
0,MASI,US5747951003,574795100,Healthcare,Medical Instruments & Supplies,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
0,MAT,US5770811025,577081102,Consumer Cyclical,Leisure,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products
0,MAT,US5770811025,577081102,Consumer Cyclical,Leisure,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products
0,MATW,US5771281012,577128101,Industrials,Conglomerates,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Diversified Support Services
0,MATW,US5771281012,577128101,Industrials,Conglomerates,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Diversified Support Services
0,MATX,US57686G1058,57686G105,Industrials,Marine Shipping,Industrials,Transportation,Marine,Marine
0,MAV,US7237621005,723762100,Financial Services,Asset Management,,,,
0,MAXR,US57778K1051,57778K105,Technology,Communication Equipment,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
0,MBCN,US5963042040,596304204,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,MBI,US55262C1009,55262C100,Financial Services,Insurance-Specialty,Financials,Insurance,Insurance,Property & Casualty Insurance
0,MBII,US57165B1061,57165B106,Basic Materials,Agricultural Inputs,Materials,Materials,Chemicals,Fertilizers & Agricultural Chemicals
0,MBIN,US58844R1086,58844R108,Financial Services,Banks-Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
0,MBIO,US62818Q1040,62818Q104,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,MBOT,US59503A2042,232923102,Healthcare,Medical Instruments & Supplies,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
0,MBRX,US60855D2009,60855D101,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,MBUU,US56117J1007,56117J100,Consumer Cyclical,Recreational Vehicles,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products
0,MBWM,US5873761044,587376104,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,MC,US60786M1053,60786M105,Financial Services,Capital Markets,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage
